Accident ID,Final_Category_Path,Cosine,Rank,Selected,Below_UNCAT_Threshold,Parent,Parent_Sim,Parent_Margin,Parent_LowConf,Consolidated_Path
616,Incident Type > Fire > Liquid substance fire,0.4961007237434387,1,True,False,Incident Type,0.4961007237434387,0.04626256227493286,False,incident type > fire > liquid substance fire
616,Incident Type > Fire > Two-phase substance fire,0.48151952028274536,2,True,False,Incident Type,0.4961007237434387,0.04626256227493286,False,incident type > fire > two-phase substance fire
161,Incident Type > Fire > Liquid substance fire,0.5393451452255249,1,True,False,Incident Type,0.5393451452255249,0.03415787220001221,False,incident type > fire > liquid substance fire
161,Incident Type > Fire > vapor substance fire,0.5069145560264587,2,True,False,Incident Type,0.5393451452255249,0.03415787220001221,False,incident type > fire > vapor substance fire
929,Incident Type > Explosion > Gas explosion,0.5260258913040161,1,True,False,Incident Type,0.5260258913040161,0.05367213487625122,False,incident type > explosion > gas explosion
929,Incident Type > Explosion > explosion causes overpressure,0.5049660205841064,2,True,False,Incident Type,0.5260258913040161,0.05367213487625122,False,incident type > explosion > explosion causes overpressure
601,consequences > Fire > Liquid substance fire > Tank fire > Boilover and resulting poolfire,0.42412227392196655,1,True,False,consequences,0.42412227392196655,0.007266789674758911,True,consequenc > fire > liquid substance fire > tank fire > boilover and resulting poolfire
1310,Incident Type > Fire > Liquid substance fire,0.5051790475845337,1,True,False,Incident Type,0.5051790475845337,0.05691272020339966,False,incident type > fire > liquid substance fire
1310,Incident Type > Fire > Two-phase substance fire,0.48777735233306885,2,True,False,Incident Type,0.5051790475845337,0.05691272020339966,False,incident type > fire > two-phase substance fire
48,phenol,0.5127973556518555,1,True,False,phenol,0.5127973556518555,0.043229639530181885,False,phenol
714,decontaminated,0.4887169897556305,1,True,False,decontaminated,0.4887169897556305,0.028649717569351196,False,decontaminat
598,Incident Type > Explosion > explosion causes overpressure,0.5483615398406982,1,True,False,Incident Type,0.5483615398406982,0.03647738695144653,False,incident type > explosion > explosion causes overpressure
598,Incident Type > Explosion > Chemical Explosion,0.5061774253845215,2,True,False,Incident Type,0.5483615398406982,0.03647738695144653,False,incident type > explosion > chemical explosion
821,refineryfluid,0.5161513090133667,1,True,False,refineryfluid,0.5161513090133667,0.045055389404296875,False,refineryfluid
50,Incident Type > Explosion > Runaway reaction and explosion,0.5645004510879517,1,True,False,Incident Type,0.5645004510879517,0.043759047985076904,False,incident type > explosion > runaway reaction and explosion
50,Incident Type > Explosion > Chemical Explosion,0.551166296005249,2,True,False,Incident Type,0.5645004510879517,0.043759047985076904,False,incident type > explosion > chemical explosion
661,hydrochloric,0.5234891176223755,1,True,False,hydrochloric,0.5234891176223755,0.03624257445335388,False,hydrochloric
1332,combustion,0.5579618215560913,1,True,False,combustion,0.5579618215560913,0.02720487117767334,False,combustion
1262,gas-fired,0.5268540978431702,1,True,False,gas-fired,0.5268540978431702,0.004620492458343506,True,gas-fir
105,causes > Chemical Causes > Accidental mixing > Contamination > Contact with a combustible (reducing) substance > The reducing substances is part of the stored > used chemical (organic peroxide),0.5293922424316406,1,True,False,causes,0.5293922424316406,0.030102640390396118,False,caus > chemical causes > accidental mixing > contamination > contact with a combustible (reducing) substance > the reducing substances is part of the stored > used chemical (organic peroxide)
105,"causes > Process Upsets > Overheating > Temporary (or permanent) energy source > Combustion flame or heat (gas flame welding, smoking)",0.49051088094711304,2,True,False,causes,0.5293922424316406,0.030102640390396118,False,"caus > process upsets > overheat > temporary (or permanent) energy source > combustion flame or heat (gas flame welding, smoking)"
990,sulfur,0.46730461716651917,1,True,False,sulfur,0.46730461716651917,0.001768559217453003,True,sulfur
282,Incident Type > Explosion > Vapor Cloud Explosion,0.5094500780105591,1,True,False,Incident Type,0.5094500780105591,0.0006112456321716309,True,incident type > explosion > vapor cloud explosion
282,Incident Type > Explosion > vapor explosion,0.4095257520675659,2,True,False,Incident Type,0.5094500780105591,0.0006112456321716309,True,incident type > explosion > vapor explosion
24,equipment > Facilities > Refinery,0.464679479598999,1,True,False,equipment,0.464679479598999,0.009844183921813965,True,equipment > facility > refinery
1064,Incident Type > Fire > fire-water,0.5106860995292664,1,True,False,Incident Type,0.5106860995292664,0.03524869680404663,False,incident type > fire > fire-water
1064,Incident Type > Fire > fire-brigade,0.5010534524917603,2,True,False,Incident Type,0.5106860995292664,0.03524869680404663,False,incident type > fire > fire-brigade
849,natural-gas-fired,0.5888516902923584,1,True,False,natural-gas-fired,0.5888516902923584,0.10541468858718872,False,natural-gas-fir
1122,Equipment > PCT > Safety Systems > Alarm failure,0.5083476305007935,1,True,False,Equipment,0.5083476305007935,0.01193094253540039,True,equipment > pct > safety systems > alarm failure
1122,Equipment > PCT > Safety Systems,0.42778921127319336,2,True,False,Equipment,0.5083476305007935,0.01193094253540039,True,equipment > pct > safety systems
1241,Incident Type > Explosion > Dust explosion,0.5571941137313843,1,True,False,Incident Type,0.5571941137313843,0.030400753021240234,False,incident type > explosion > dust explosion
1241,Incident Type > Explosion > vapor explosion,0.5361000895500183,2,True,False,Incident Type,0.5571941137313843,0.030400753021240234,False,incident type > explosion > vapor explosion
1127,Incident Type > Explosion > Chemical Explosion,0.5084407329559326,1,True,False,Incident Type,0.5084407329559326,0.009396672248840332,True,incident type > explosion > chemical explosion
1127,Incident Type > Fire > vapor substance fire,0.5018348693847656,2,True,False,Incident Type,0.5084407329559326,0.009396672248840332,True,incident type > fire > vapor substance fire
827,causes > Equipment Failure > Utility failure > Inert gas supply failure > Nitrogen supply failure,0.5140729546546936,1,True,False,causes,0.5140729546546936,0.05586427450180054,False,caus > equipment failure > utility failure > inert gas supply failure > nitrogen supply failure
827,causes > Equipment Failure > Utility failure > Fuel supply failure,0.49541372060775757,2,True,False,causes,0.5140729546546936,0.05586427450180054,False,caus > equipment failure > utility failure > fuel supply failure
338,Incident Type > Fire,0.44921770691871643,1,True,False,Incident Type,0.44921770691871643,0.05548712611198425,False,incident type > fire
338,Incident Type > Fire > vapor substance fire,0.44889286160469055,2,True,False,Incident Type,0.44921770691871643,0.05548712611198425,False,incident type > fire > vapor substance fire
571,hydrocarbon-chemical,0.5021597743034363,1,True,False,hydrocarbon-chemical,0.5021597743034363,0.00781133770942688,True,hydrocarbon-chemical
1019,Incident Type > Explosion > Gas explosion,0.49230682849884033,1,True,False,Incident Type,0.49230682849884033,0.02130630612373352,True,incident type > explosion > gas explosion
1019,Incident Type > Explosion > Vapor Cloud Explosion,0.48234307765960693,2,True,False,Incident Type,0.49230682849884033,0.02130630612373352,True,incident type > explosion > vapor cloud explosion
452,Incident Type > Explosion > Chemical Explosion,0.6738375425338745,1,True,False,Incident Type,0.6738375425338745,0.019821345806121826,True,incident type > explosion > chemical explosion
452,Incident Type > Explosion > Physical Explosion,0.634128212928772,2,True,False,Incident Type,0.6738375425338745,0.019821345806121826,True,incident type > explosion > physical explosion
1042,Incident Type > Explosion > Gas explosion,0.521729052066803,1,True,False,Incident Type,0.521729052066803,0.04760223627090454,False,incident type > explosion > gas explosion
1042,Incident Type > Explosion > Chemical Explosion,0.5211047530174255,2,True,False,Incident Type,0.521729052066803,0.04760223627090454,False,incident type > explosion > chemical explosion
1420,Incident Type > Fire > fire-proof,0.5258739590644836,1,True,False,Incident Type,0.5258739590644836,0.020617127418518066,True,incident type > fire > fire-proof
1420,Incident Type > Fire,0.5106240510940552,2,True,False,Incident Type,0.5258739590644836,0.020617127418518066,True,incident type > fire
1248,ammoniated,0.4665718674659729,1,True,False,ammoniated,0.4665718674659729,0.022713661193847656,True,ammoniat
16,Incident Type > Explosion > Runaway reaction and explosion,0.5777633190155029,1,True,False,Incident Type,0.5777633190155029,0.046474575996398926,False,incident type > explosion > runaway reaction and explosion
16,Incident Type > Explosion > Chemical Explosion,0.5613071918487549,2,True,False,Incident Type,0.5777633190155029,0.046474575996398926,False,incident type > explosion > chemical explosion
154,Incident Type > Fire > fire-uk,0.5847731828689575,1,True,False,Incident Type,0.5847731828689575,0.11015015840530396,False,incident type > fire > fire-uk
154,Incident Type > Fire > fire-water,0.5474244356155396,2,True,False,Incident Type,0.5847731828689575,0.11015015840530396,False,incident type > fire > fire-water
325,combustion,0.5172989964485168,1,True,False,combustion,0.5172989964485168,0.03296482563018799,False,combustion
919,benzene,0.520604133605957,1,True,False,benzene,0.520604133605957,0.042737722396850586,False,benzene
624,consequences > People > Injuries > Asphyxiation,0.5671669244766235,1,True,False,consequences,0.5671669244766235,0.001990675926208496,True,consequenc > people > injury > asphyxiation
624,consequences > People > Injuries > Poisoning,0.43802210688591003,2,True,False,consequences,0.5671669244766235,0.001990675926208496,True,consequenc > people > injury > poison
164,tankage,0.49729931354522705,1,True,False,tankage,0.49729931354522705,0.01146996021270752,True,tankage
281,Incident Type > Explosion > Explosion vents,0.5434361100196838,1,True,False,Incident Type,0.5434361100196838,0.054807305335998535,False,incident type > explosion > explosion vents
281,Incident Type > Explosion > Chemical Explosion,0.5084719657897949,2,True,False,Incident Type,0.5434361100196838,0.054807305335998535,False,incident type > explosion > chemical explosion
520,causes > Equipment Failure > Mechanical equipment failure > Accidental opening > Wrong part (containing hazardous material) worked on,0.43675410747528076,1,True,False,causes,0.43675410747528076,0.0036826729774475098,True,caus > equipment failure > mechanical equipment failure > accidental opening > wrong part (containing hazardous material) worked on
520,causes > Equipment Failure > Equipment missing > Open manhole,0.41779202222824097,2,True,False,causes,0.43675410747528076,0.0036826729774475098,True,caus > equipment failure > equipment missing > open manhole
738,polychlorinated,0.4623376429080963,1,True,False,polychlorinated,0.4623376429080963,0.0013228952884674072,True,polychlorinat
915,Incident Type > Explosion,0.6837917566299438,1,True,False,Incident Type,0.6837917566299438,0.0960574746131897,False,incident type > explosion
915,Incident Type > Explosion > Chemical Explosion,0.6658336520195007,2,True,False,Incident Type,0.6837917566299438,0.0960574746131897,False,incident type > explosion > chemical explosion
922,Incident Type > Fire > Liquid substance fire,0.6147072315216064,1,True,False,Incident Type,0.6147072315216064,0.05651414394378662,False,incident type > fire > liquid substance fire
922,Incident Type > Fire > vapor substance fire,0.5655866861343384,2,True,False,Incident Type,0.6147072315216064,0.05651414394378662,False,incident type > fire > vapor substance fire
108,biogas-generating,0.5104321241378784,1,True,False,biogas-generating,0.5104321241378784,0.06144624948501587,False,biogas-generat
565,Incident Type > Fire > Fire extinguishers,0.5114936828613281,1,True,False,Incident Type,0.5114936828613281,0.002554476261138916,True,incident type > fire > fire extinguishers
565,Incident Type > Fire > fire-brigade,0.5089805126190186,2,True,False,Incident Type,0.5114936828613281,0.002554476261138916,True,incident type > fire > fire-brigade
1156,consequences > Plant > Property > Equipment > Collapse > Tankroof collapse,0.5287352204322815,1,True,False,consequences,0.5287352204322815,0.024562358856201172,True,consequenc > plant > property > equipment > collapse > tankroof collapse
248,Incident Type > Explosion > Gas explosion,0.5787205696105957,1,True,False,Incident Type,0.5787205696105957,0.07231175899505615,False,incident type > explosion > gas explosion
248,Incident Type > Explosion > vapor explosion,0.5719567537307739,2,True,False,Incident Type,0.5787205696105957,0.07231175899505615,False,incident type > explosion > vapor explosion
707,sprinklers,0.39369893074035645,1,True,False,sprinklers,0.39369893074035645,0.006394147872924805,True,sprinkler
1214,Incident Type > Explosion > Chemical Explosion,0.5552847981452942,1,True,False,Incident Type,0.5552847981452942,0.022107362747192383,True,incident type > explosion > chemical explosion
1214,Incident Type > Explosion > Runaway reaction and explosion,0.5458971858024597,2,True,False,Incident Type,0.5552847981452942,0.022107362747192383,True,incident type > explosion > runaway reaction and explosion
89,"Loss of Containment > Leaks > Leak, entrainment from a nearby equipment (domino effect)",0.49612125754356384,1,True,False,Loss of Containment,0.49612125754356384,0.0026162564754486084,True,"loss of containment > leak > leak, entrainment from a nearby equipment (domino effect)"
89,Loss of Containment > Leaks > Gas escaping from a breach or leak (domino effect),0.4920628070831299,2,True,False,Loss of Containment,0.49612125754356384,0.0026162564754486084,True,loss of containment > leak > gas escaping from a breach or leak (domino effect)
568,Incident Type > Fire,0.6001193523406982,1,True,False,Incident Type,0.6001193523406982,0.03822046518325806,False,incident type > fire
568,Incident Type > Fire > Liquid substance fire,0.5951676368713379,2,True,False,Incident Type,0.6001193523406982,0.03822046518325806,False,incident type > fire > liquid substance fire
1036,Incident Type > Explosion > Chemical Explosion,0.5505247116088867,1,True,False,Incident Type,0.5505247116088867,0.05225434899330139,False,incident type > explosion > chemical explosion
1036,Incident Type > Explosion > Gas explosion,0.5476999282836914,2,True,False,Incident Type,0.5505247116088867,0.05225434899330139,False,incident type > explosion > gas explosion
597,chemicals > Type > Ammonia,0.4896126985549927,1,True,False,chemicals,0.4896126985549927,0.005647122859954834,True,chemical > type > ammonia
8,Incident Type > Explosion > Chemical Explosion,0.583102285861969,1,True,False,Incident Type,0.583102285861969,0.014923512935638428,True,incident type > explosion > chemical explosion
8,Incident Type > Explosion > Physical Explosion,0.5749413967132568,2,True,False,Incident Type,0.583102285861969,0.014923512935638428,True,incident type > explosion > physical explosion
165,Loss of Containment > Leaks > leak-tight,0.5057488679885864,1,True,False,Loss of Containment,0.5057488679885864,0.018608301877975464,True,loss of containment > leak > leak-tight
165,Loss of Containment > Leaks > Liquid escaping from a leak or breach,0.4983767867088318,2,True,False,Loss of Containment,0.5057488679885864,0.018608301877975464,True,loss of containment > leak > liquid escaping from a leak or breach
813,Incident Type > Explosion > Vapor Cloud Explosion,0.49242833256721497,1,True,False,Incident Type,0.49242833256721497,0.031775325536727905,False,incident type > explosion > vapor cloud explosion
813,Incident Type > Explosion > Gas explosion,0.480940580368042,2,True,False,Incident Type,0.49242833256721497,0.031775325536727905,False,incident type > explosion > gas explosion
335,acid-contaminated,0.5362392067909241,1,True,False,acid-contaminated,0.5362392067909241,0.015543043613433838,True,acid-contaminat
1200,polyethylene,0.48378986120224,1,True,False,polyethylene,0.48378986120224,0.019769400358200073,True,polyethylene
1024,chromate,0.5890779495239258,1,True,False,chromate,0.5890779495239258,0.06417596340179443,False,chromate
840,trichlorinated,0.6194996237754822,1,True,False,trichlorinated,0.6194996237754822,0.06127667427062988,False,trichlorinat
196,acrylate,0.4725585877895355,1,True,False,acrylate,0.4725585877895355,0.004420548677444458,True,acrylate
732,chlorination,0.5659794807434082,1,True,False,chlorination,0.5659794807434082,0.0343661904335022,False,chlorination
1044,layers_of_protection > Mitigation > Active Systems > Fire Suppression > Foam system,0.5907869338989258,1,True,False,layers_of_protection,0.5907869338989258,0.020146071910858154,True,layers_of_protection > mitigation > active systems > fire suppression > foam system
1044,layers_of_protection > Mitigation > External fire & rescue service > Medical treatment,0.5574374794960022,2,True,False,layers_of_protection,0.5907869338989258,0.020146071910858154,True,layers_of_protection > mitigation > external fire & rescue service > medical treatment
1048,Incident Type > Explosion > vapor explosion,0.5402950644493103,1,True,False,Incident Type,0.5402950644493103,0.004484295845031738,True,incident type > explosion > vapor explosion
1048,Incident Type > Explosion > Gas explosion,0.5290175676345825,2,True,False,Incident Type,0.5402950644493103,0.004484295845031738,True,incident type > explosion > gas explosion
772,Incident Type > Explosion > Chemical Explosion,0.6083018779754639,1,True,False,Incident Type,0.6083018779754639,0.0729721188545227,False,incident type > explosion > chemical explosion
772,Incident Type > Explosion > Runaway reaction and explosion,0.5483980774879456,2,True,False,Incident Type,0.6083018779754639,0.0729721188545227,False,incident type > explosion > runaway reaction and explosion
887,consequences > Explosion > Chemical Explosion > Gas explosion > Overpressure generation,0.5132973194122314,1,True,False,consequences,0.5132973194122314,0.010865271091461182,True,consequenc > explosion > chemical explosion > gas explosion > overpressure generation
887,consequences > Explosion > Physical Explosion > Compressed gas > vapor explosion > Overpressure generation,0.476751446723938,2,True,False,consequences,0.5132973194122314,0.010865271091461182,True,consequenc > explosion > physical explosion > compressed gas > vapor explosion > overpressure generation
1147,oil-fired,0.5595658421516418,1,True,False,oil-fired,0.5595658421516418,0.04623287916183472,False,oil-fir
1055,ammoniated,0.45847445726394653,1,True,False,ammoniated,0.45847445726394653,0.0103682279586792,True,ammoniat
373,chemicals > Type > Paints and Dyes,0.521155595779419,1,True,False,chemicals,0.521155595779419,0.007962286472320557,True,chemical > type > paints and dyes
62,Incident Type > Explosion > Chemical Explosion,0.47148993611335754,1,True,False,Incident Type,0.47148993611335754,0.022468537092208862,True,incident type > explosion > chemical explosion
62,Incident Type > Explosion > Aerosol explosion,0.44752639532089233,2,True,False,Incident Type,0.47148993611335754,0.022468537092208862,True,incident type > explosion > aerosol explosion
1331,storm,0.4572632908821106,1,True,False,storm,0.4572632908821106,0.038761287927627563,False,storm
583,Incident Type > Explosion > Chemical Explosion,0.5754554271697998,1,True,False,Incident Type,0.5754554271697998,0.09386995434761047,False,incident type > explosion > chemical explosion
583,Incident Type > Explosion > Runaway reaction and explosion,0.5572023987770081,2,True,False,Incident Type,0.5754554271697998,0.09386995434761047,False,incident type > explosion > runaway reaction and explosion
580,Incident Type > Explosion > Runaway reaction and explosion,0.4961668848991394,1,True,False,Incident Type,0.4961668848991394,0.02852630615234375,False,incident type > explosion > runaway reaction and explosion
580,Incident Type > Explosion > Chemical Explosion,0.4933507740497589,2,True,False,Incident Type,0.4961668848991394,0.02852630615234375,False,incident type > explosion > chemical explosion
818,Incident Type > Fire > Fire extinguishers,0.5244210958480835,1,True,False,Incident Type,0.5244210958480835,0.048763811588287354,False,incident type > fire > fire extinguishers
818,Incident Type > Fire > Liquid substance fire,0.49889183044433594,2,True,False,Incident Type,0.5244210958480835,0.048763811588287354,False,incident type > fire > liquid substance fire
585,Incident Type > Explosion > vapor explosion,0.5901715159416199,1,True,False,Incident Type,0.5901715159416199,0.11675924062728882,False,incident type > explosion > vapor explosion
585,Incident Type > Explosion > Vapor Cloud Explosion,0.5764186382293701,2,True,False,Incident Type,0.5901715159416199,0.11675924062728882,False,incident type > explosion > vapor cloud explosion
625,Incident Type > Fire > fire-brigade,0.5461164712905884,1,True,False,Incident Type,0.5461164712905884,0.04202204942703247,False,incident type > fire > fire-brigade
625,Incident Type > Fire > External fire & rescue service,0.5457593202590942,2,True,False,Incident Type,0.5461164712905884,0.04202204942703247,False,incident type > fire > external fire & rescue service
635,Incident Type > Explosion,0.5973107814788818,1,True,False,Incident Type,0.5973107814788818,0.08250325918197632,False,incident type > explosion
635,Incident Type > Explosion > Runaway reaction and explosion,0.596508264541626,2,True,False,Incident Type,0.5973107814788818,0.08250325918197632,False,incident type > explosion > runaway reaction and explosion
1291,consequences > Plant > Property > Equipment > Leak > Rupture,0.5070144534111023,1,True,False,consequences,0.5070144534111023,0.030559271574020386,False,consequenc > plant > property > equipment > leak > rupture
1291,consequences > Release of Substance > Toxic gas > vapor release > Contamination,0.5060198307037354,2,True,False,consequences,0.5070144534111023,0.030559271574020386,False,consequenc > release of substance > toxic gas > vapor release > contamination
509,consequences > Fire > Liquid substance fire > Poolfire,0.6428853869438171,1,True,False,consequences,0.6428853869438171,0.02486872673034668,True,consequenc > fire > liquid substance fire > poolfire
509,consequences > Fire > Liquid substance fire > Tank fire > Boilover and resulting poolfire,0.6302357912063599,2,True,False,consequences,0.6428853869438171,0.02486872673034668,True,consequenc > fire > liquid substance fire > tank fire > boilover and resulting poolfire
593,Incident Type > Explosion > Chemical Explosion,0.5113998651504517,1,True,False,Incident Type,0.5113998651504517,0.053293049335479736,False,incident type > explosion > chemical explosion
593,Incident Type > Explosion > Gas explosion,0.509730875492096,2,True,False,Incident Type,0.5113998651504517,0.053293049335479736,False,incident type > explosion > gas explosion
954,propellant,0.5324755907058716,1,True,False,propellant,0.5324755907058716,0.0011272430419921875,True,propellant
41,tankers,0.47672146558761597,1,True,False,tankers,0.47672146558761597,0.0023196935653686523,True,tanker
674,formaldehyde,0.5653491020202637,1,True,False,formaldehyde,0.5653491020202637,0.08187907934188843,False,formaldehyde
699,chlorate,0.48352760076522827,1,True,False,chlorate,0.48352760076522827,0.005277454853057861,True,chlorate
561,consequences > Fire > Liquid substance fire > Tank fire > Boilover and resulting poolfire,0.6323003768920898,1,True,False,consequences,0.6323003768920898,0.08162462711334229,False,consequenc > fire > liquid substance fire > tank fire > boilover and resulting poolfire
561,consequences > Fire > Liquid substance fire > Poolfire,0.6210333108901978,2,True,False,consequences,0.6323003768920898,0.08162462711334229,False,consequenc > fire > liquid substance fire > poolfire
247,Incident Type > Explosion > Vapor Cloud Explosion,0.6128118634223938,1,True,False,Incident Type,0.6128118634223938,0.027243435382843018,False,incident type > explosion > vapor cloud explosion
247,Incident Type > Explosion > vapor explosion,0.5799558162689209,2,True,False,Incident Type,0.6128118634223938,0.027243435382843018,False,incident type > explosion > vapor explosion
628,Incident Type > Explosion > vapor explosion,0.5128371715545654,1,True,False,Incident Type,0.5128371715545654,0.06425672769546509,False,incident type > explosion > vapor explosion
628,Incident Type > Explosion,0.5035063028335571,2,True,False,Incident Type,0.5128371715545654,0.06425672769546509,False,incident type > explosion
997,Incident Type > Explosion > Runaway reaction and explosion,0.6024736166000366,1,True,False,Incident Type,0.6024736166000366,0.05497932434082031,False,incident type > explosion > runaway reaction and explosion
997,Incident Type > Explosion,0.6016113758087158,2,True,False,Incident Type,0.6024736166000366,0.05497932434082031,False,incident type > explosion
299,Equipment > Static Equipment > Vessels > Storage Tanks > Tank fire,0.5582862496376038,1,True,False,Equipment,0.5582862496376038,0.06631523370742798,False,equipment > static equipment > vessel > storage tanks > tank fire
299,Equipment > Static Equipment > Vessels > Storage Tanks > roof-to-tank,0.507047176361084,2,True,False,Equipment,0.5582862496376038,0.06631523370742798,False,equipment > static equipment > vessel > storage tanks > roof-to-tank
1148,Incident Type > Fire > fire-water,0.48334234952926636,1,True,False,Incident Type,0.48334234952926636,0.007955312728881836,True,incident type > fire > fire-water
1148,Incident Type > Fire,0.48053914308547974,2,True,False,Incident Type,0.48334234952926636,0.007955312728881836,True,incident type > fire
317,lpg-fuelled,0.4897831082344055,1,True,False,lpg-fuelled,0.4897831082344055,0.00640946626663208,True,lpg-fuell
1077,Loss of Containment > Spills > oil-spill,0.46068882942199707,1,True,False,Loss of Containment,0.46068882942199707,0.008860170841217041,True,loss of containment > spill > oil-spill
1077,Loss of Containment > Spills,0.41264915466308594,2,True,False,Loss of Containment,0.46068882942199707,0.008860170841217041,True,loss of containment > spill
896,Incident Type > Explosion > Gas explosion,0.6121565103530884,1,True,False,Incident Type,0.6121565103530884,0.06141000986099243,False,incident type > explosion > gas explosion
896,Incident Type > Explosion > Chemical Explosion,0.6098419427871704,2,True,False,Incident Type,0.6121565103530884,0.06141000986099243,False,incident type > explosion > chemical explosion
835,Incident Type > Explosion > vapor explosion,0.6093361377716064,1,True,False,Incident Type,0.6093361377716064,0.09747445583343506,False,incident type > explosion > vapor explosion
835,Incident Type > Explosion > Chemical Explosion,0.588241457939148,2,True,False,Incident Type,0.6093361377716064,0.09747445583343506,False,incident type > explosion > chemical explosion
29,Loss of Containment > Leaks > Gas escaping from a breach or leak (domino effect),0.527761697769165,1,True,False,Loss of Containment,0.527761697769165,0.02718532085418701,False,loss of containment > leak > gas escaping from a breach or leak (domino effect)
29,Loss of Containment > Leaks,0.5211851596832275,2,True,False,Loss of Containment,0.527761697769165,0.02718532085418701,False,loss of containment > leak
1322,Incident Type > Fire > Fire Suppression,0.5691626071929932,1,True,False,Incident Type,0.5691626071929932,0.058492958545684814,False,incident type > fire > fire suppression
1322,Incident Type > Fire > fire-off,0.5570757985115051,2,True,False,Incident Type,0.5691626071929932,0.058492958545684814,False,incident type > fire > fire-off
548,Incident Type > Explosion > Dust explosion,0.5633398294448853,1,True,False,Incident Type,0.5633398294448853,0.07356792688369751,False,incident type > explosion > dust explosion
548,Incident Type > Explosion > Dust explosion overpressures enclosure,0.5598549842834473,2,True,False,Incident Type,0.5633398294448853,0.07356792688369751,False,incident type > explosion > dust explosion overpressures enclosure
618,Equipment > Static Equipment > Piping > Valves > Ball valve,0.44983235001564026,1,True,False,Equipment,0.44983235001564026,0.03281882405281067,False,equipment > static equipment > piping > valv > ball valve
618,Equipment > Static Equipment > Piping > Valves > Valve failure,0.4173428416252136,2,True,False,Equipment,0.44983235001564026,0.03281882405281067,False,equipment > static equipment > piping > valv > valve failure
1265,Incident Type > Fire > fire-proof,0.5622454881668091,1,True,False,Incident Type,0.5622454881668091,0.01439213752746582,True,incident type > fire > fire-proof
1265,Incident Type > Fire,0.5520480275154114,2,True,False,Incident Type,0.5622454881668091,0.01439213752746582,True,incident type > fire
25,phenol,0.5544298887252808,1,True,False,phenol,0.5544298887252808,0.03902691602706909,False,phenol
1005,Incident Type > Explosion > Chemical Explosion,0.5356475114822388,1,True,False,Incident Type,0.5356475114822388,0.045106589794158936,False,incident type > explosion > chemical explosion
1005,Incident Type > Explosion > Runaway reaction and explosion,0.4667782187461853,2,True,False,Incident Type,0.5356475114822388,0.045106589794158936,False,incident type > explosion > runaway reaction and explosion
516,Incident Type > Explosion > Vapor Cloud Explosion,0.4547261893749237,1,True,False,Incident Type,0.4547261893749237,0.013589471578598022,True,incident type > explosion > vapor cloud explosion
516,Incident Type > Explosion > Gas explosion,0.4447146952152252,2,True,False,Incident Type,0.4547261893749237,0.013589471578598022,True,incident type > explosion > gas explosion
1187,acid-contaminated,0.5280516147613525,1,True,False,acid-contaminated,0.5280516147613525,0.037983983755111694,False,acid-contaminat
1059,chlorinated,0.4917447566986084,1,True,False,chlorinated,0.4917447566986084,0.005236148834228516,True,chlorinat
1074,Incident Type > Explosion > Chemical Explosion,0.6062479615211487,1,True,False,Incident Type,0.6062479615211487,0.08217835426330566,False,incident type > explosion > chemical explosion
1074,Incident Type > Explosion > Runaway reaction and explosion,0.5807768106460571,2,True,False,Incident Type,0.6062479615211487,0.08217835426330566,False,incident type > explosion > runaway reaction and explosion
1011,Incident Type > Fire > Liquid substance fire,0.6145088076591492,1,True,False,Incident Type,0.6145088076591492,0.01546025276184082,True,incident type > fire > liquid substance fire
1011,Incident Type > Fire > fire-resisting,0.5525431036949158,2,True,False,Incident Type,0.6145088076591492,0.01546025276184082,True,incident type > fire > fire-resist
678,Incident Type > Explosion > Gas explosion,0.5794730186462402,1,True,False,Incident Type,0.5794730186462402,0.015635013580322266,True,incident type > explosion > gas explosion
678,Incident Type > Explosion > Chemical Explosion,0.5530540943145752,2,True,False,Incident Type,0.5794730186462402,0.015635013580322266,True,incident type > explosion > chemical explosion
740,Incident Type > Explosion > Runaway reaction and explosion,0.564406156539917,1,True,False,Incident Type,0.564406156539917,0.015090465545654297,True,incident type > explosion > runaway reaction and explosion
740,Incident Type > Explosion > Chemical Explosion,0.558468222618103,2,True,False,Incident Type,0.564406156539917,0.015090465545654297,True,incident type > explosion > chemical explosion
212,causes > Process Upsets,0.4399428963661194,1,True,False,causes,0.4399428963661194,0.040141940116882324,False,caus > process upsets
212,causes > Process Upsets > Leak > Air leaking into system,0.43983420729637146,2,True,False,causes,0.4399428963661194,0.040141940116882324,False,caus > process upsets > leak > air leaking into system
844,Incident Type > Fire > vapor substance fire,0.47738927602767944,1,True,False,Incident Type,0.47738927602767944,0.007519662380218506,True,incident type > fire > vapor substance fire
844,Incident Type > Explosion > Vapor Cloud Explosion,0.4593486785888672,2,True,False,Incident Type,0.47738927602767944,0.007519662380218506,True,incident type > explosion > vapor cloud explosion
734,consequences > Fire > Liquid substance fire > Tank fire > Boilover and resulting poolfire,0.5884395837783813,1,True,False,consequences,0.5884395837783813,0.09387260675430298,False,consequenc > fire > liquid substance fire > tank fire > boilover and resulting poolfire
734,consequences > Fire > Liquid substance fire > Toxic cloud,0.5416697263717651,2,True,False,consequences,0.5884395837783813,0.09387260675430298,False,consequenc > fire > liquid substance fire > toxic cloud
1229,Incident Type > Fire > fire-water,0.52245032787323,1,True,False,Incident Type,0.52245032787323,0.04219982028007507,False,incident type > fire > fire-water
